"","country","v185","v186","v187"
"9206","Czech Republic",2,1,1
"9207","Czech Republic",1,2,2
"9208","Czech Republic",1,1,1
"9209","Czech Republic",3,1,1
"9210","Czech Republic",4,1,1
"9211","Czech Republic",3,1,1
"9212","Czech Republic",1,1,10
"9213","Czech Republic",4,1,3
"9214","Czech Republic",5,5,6
"9215","Czech Republic",4,1,3
"9216","Czech Republic",2,2,2
"9217","Czech Republic",5,1,1
"9218","Czech Republic",4,2,10
"9219","Czech Republic",3,6,2
"9220","Czech Republic",10,3,3
"9221","Czech Republic",10,1,1
"9222","Czech Republic",8,2,2
"9223","Czech Republic",10,1,1
"9224","Czech Republic",3,2,2
"9225","Czech Republic",2,1,1
"9226","Czech Republic",5,3,3
"9227","Czech Republic",4,7,2
"9228","Czech Republic",7,7,5
"9229","Czech Republic",5,1,1
"9230","Czech Republic",7,7,5
"9231","Czech Republic",4,6,7
"9232","Czech Republic",1,1,1
"9233","Czech Republic",10,10,10
"9234","Czech Republic",4,6,3
"9235","Czech Republic",4,2,1
"9236","Czech Republic",6,2,1
"9237","Czech Republic",4,4,1
"9238","Czech Republic",4,4,5
"9239","Czech Republic",1,1,1
"9240","Czech Republic",4,1,1
"9241","Czech Republic",1,1,1
"9242","Czech Republic",1,2,1
"9243","Czech Republic",3,2,2
"9244","Czech Republic",9,2,2
"9245","Czech Republic",8,3,2
"9246","Czech Republic",4,2,1
"9247","Czech Republic",-1,2,1
"9248","Czech Republic",1,1,1
"9249","Czech Republic",1,1,1
"9250","Czech Republic",5,1,1
"9251","Czech Republic",10,2,1
"9252","Czech Republic",5,5,9
"9253","Czech Republic",1,1,1
"9254","Czech Republic",1,1,1
"9255","Czech Republic",1,1,3
"9256","Czech Republic",1,1,1
"9257","Czech Republic",3,1,1
"9258","Czech Republic",1,1,1
"9259","Czech Republic",3,3,2
"9260","Czech Republic",2,3,2
"9261","Czech Republic",1,1,1
"9262","Czech Republic",1,2,2
"9263","Czech Republic",6,5,5
"9264","Czech Republic",10,1,1
"9265","Czech Republic",4,3,3
"9266","Czech Republic",8,8,8
"9267","Czech Republic",5,5,5
"9268","Czech Republic",2,1,1
"9269","Czech Republic",9,9,9
"9270","Czech Republic",10,5,1
"9271","Czech Republic",1,1,1
"9272","Czech Republic",1,1,1
"9273","Czech Republic",10,1,10
"9274","Czech Republic",8,1,1
"9275","Czech Republic",7,1,1
"9276","Czech Republic",1,1,1
"9277","Czech Republic",1,1,1
"9278","Czech Republic",10,1,1
"9279","Czech Republic",7,3,4
"9280","Czech Republic",7,4,4
"9281","Czech Republic",2,2,2
"9282","Czech Republic",10,10,10
"9283","Czech Republic",2,1,1
"9284","Czech Republic",8,3,5
"9285","Czech Republic",4,4,1
"9286","Czech Republic",9,1,1
"9287","Czech Republic",10,3,3
"9288","Czech Republic",9,-1,5
"9289","Czech Republic",9,5,2
"9290","Czech Republic",10,1,1
"9291","Czech Republic",4,4,-1
"9292","Czech Republic",2,1,1
"9293","Czech Republic",10,4,5
"9294","Czech Republic",8,3,3
"9295","Czech Republic",7,4,3
"9296","Czech Republic",7,4,3
"9297","Czech Republic",5,2,3
"9298","Czech Republic",9,4,4
"9299","Czech Republic",10,-2,3
"9300","Czech Republic",4,4,4
"9301","Czech Republic",10,5,7
"9302","Czech Republic",10,5,5
"9303","Czech Republic",10,1,1
"9304","Czech Republic",7,4,4
"9305","Czech Republic",10,3,10
"9306","Czech Republic",10,1,1
"9307","Czech Republic",5,5,5
"9308","Czech Republic",6,-1,1
"9309","Czech Republic",7,4,4
"9310","Czech Republic",-1,9,4
"9311","Czech Republic",5,7,7
"9312","Czech Republic",1,1,1
"9313","Czech Republic",7,4,-1
"9314","Czech Republic",5,6,6
"9315","Czech Republic",2,1,1
"9316","Czech Republic",9,5,5
"9317","Czech Republic",6,6,4
"9318","Czech Republic",8,5,5
"9319","Czech Republic",7,7,7
"9320","Czech Republic",1,1,1
"9321","Czech Republic",8,8,9
"9322","Czech Republic",10,5,6
"9323","Czech Republic",1,1,1
"9324","Czech Republic",1,1,1
"9325","Czech Republic",10,5,9
"9326","Czech Republic",9,1,1
"9327","Czech Republic",5,3,8
"9328","Czech Republic",6,1,1
"9329","Czech Republic",4,4,1
"9330","Czech Republic",5,-2,2
"9331","Czech Republic",1,1,1
"9332","Czech Republic",5,10,2
"9333","Czech Republic",3,1,2
"9334","Czech Republic",5,1,1
"9335","Czech Republic",5,4,3
"9336","Czech Republic",1,1,1
"9337","Czech Republic",6,3,2
"9338","Czech Republic",4,3,2
"9339","Czech Republic",10,6,4
"9340","Czech Republic",4,3,1
"9341","Czech Republic",5,4,4
"9342","Czech Republic",10,8,8
"9343","Czech Republic",9,5,3
"9344","Czech Republic",8,4,5
"9345","Czech Republic",8,7,5
"9346","Czech Republic",6,3,3
"9347","Czech Republic",8,2,5
"9348","Czech Republic",3,2,2
"9349","Czech Republic",8,5,-1
"9350","Czech Republic",5,5,-1
"9351","Czech Republic",1,4,3
"9352","Czech Republic",8,5,3
"9353","Czech Republic",7,3,5
"9354","Czech Republic",4,5,3
"9355","Czech Republic",7,4,3
"9356","Czech Republic",8,1,3
"9357","Czech Republic",8,4,4
"9358","Czech Republic",7,5,4
"9359","Czech Republic",6,4,3
"9360","Czech Republic",5,4,2
"9361","Czech Republic",5,1,1
"9362","Czech Republic",7,5,5
"9363","Czech Republic",10,4,8
"9364","Czech Republic",9,9,9
"9365","Czech Republic",5,5,5
"9366","Czech Republic",2,2,2
"9367","Czech Republic",3,4,1
"9368","Czech Republic",8,9,9
"9369","Czech Republic",5,5,5
"9370","Czech Republic",7,1,1
"9371","Czech Republic",10,7,7
"9372","Czech Republic",1,1,1
"9373","Czech Republic",3,1,1
"9374","Czech Republic",1,1,1
"9375","Czech Republic",3,1,1
"9376","Czech Republic",1,1,1
"9377","Czech Republic",2,1,4
"9378","Czech Republic",2,1,1
"9379","Czech Republic",1,1,1
"9380","Czech Republic",3,4,4
"9381","Czech Republic",4,2,1
"9382","Czech Republic",4,2,5
"9383","Czech Republic",1,1,1
"9384","Czech Republic",1,1,1
"9385","Czech Republic",3,5,3
"9386","Czech Republic",4,2,1
"9387","Czech Republic",4,5,2
"9388","Czech Republic",3,3,7
"9389","Czech Republic",1,1,1
"9390","Czech Republic",6,1,1
"9391","Czech Republic",1,4,1
"9392","Czech Republic",7,1,1
"9393","Czech Republic",3,2,4
"9394","Czech Republic",1,1,3
"9395","Czech Republic",8,1,1
"9396","Czech Republic",1,1,1
"9397","Czech Republic",10,1,1
"9398","Czech Republic",1,1,1
"9399","Czech Republic",5,4,8
"9400","Czech Republic",3,3,3
"9401","Czech Republic",10,1,1
"9402","Czech Republic",6,2,3
"9403","Czech Republic",3,1,1
"9404","Czech Republic",2,1,2
"9405","Czech Republic",3,2,2
"9406","Czech Republic",8,9,5
"9407","Czech Republic",3,1,1
"9408","Czech Republic",4,5,2
"9409","Czech Republic",1,1,2
"9410","Czech Republic",5,3,1
"9411","Czech Republic",5,2,1
"9412","Czech Republic",3,2,1
"9413","Czech Republic",5,7,4
"9414","Czech Republic",10,10,2
"9415","Czech Republic",7,3,7
"9416","Czech Republic",9,1,1
"9417","Czech Republic",7,4,3
"9418","Czech Republic",3,5,7
"9419","Czech Republic",7,3,1
"9420","Czech Republic",5,1,1
"9421","Czech Republic",10,1,1
"9422","Czech Republic",3,9,9
"9423","Czech Republic",5,2,1
"9424","Czech Republic",4,1,1
"9425","Czech Republic",10,1,1
"9426","Czech Republic",1,1,2
"9427","Czech Republic",4,2,2
"9428","Czech Republic",3,3,7
"9429","Czech Republic",3,2,2
"9430","Czech Republic",5,5,6
"9431","Czech Republic",1,1,1
"9432","Czech Republic",3,2,1
"9433","Czech Republic",1,1,1
"9434","Czech Republic",1,1,1
"9435","Czech Republic",10,5,1
"9436","Czech Republic",4,4,3
"9437","Czech Republic",5,5,5
"9438","Czech Republic",-1,-1,-1
"9439","Czech Republic",10,3,1
"9440","Czech Republic",7,3,4
"9441","Czech Republic",10,1,1
"9442","Czech Republic",8,2,4
"9443","Czech Republic",4,1,1
"9444","Czech Republic",10,10,10
"9445","Czech Republic",3,1,2
"9446","Czech Republic",1,1,1
"9447","Czech Republic",1,1,1
"9448","Czech Republic",10,3,2
"9449","Czech Republic",9,2,2
"9450","Czech Republic",8,10,10
"9451","Czech Republic",5,3,3
"9452","Czech Republic",3,1,1
"9453","Czech Republic",7,6,6
"9454","Czech Republic",1,1,1
"9455","Czech Republic",2,1,-1
"9456","Czech Republic",7,7,-1
"9457","Czech Republic",10,8,8
"9458","Czech Republic",8,2,8
"9459","Czech Republic",-1,-1,-1
"9460","Czech Republic",4,3,3
"9461","Czech Republic",6,5,5
"9462","Czech Republic",7,6,4
"9463","Czech Republic",1,-1,5
"9464","Czech Republic",5,3,2
"9465","Czech Republic",10,10,10
"9466","Czech Republic",4,5,7
"9467","Czech Republic",3,3,3
"9468","Czech Republic",10,1,2
"9469","Czech Republic",5,3,4
"9470","Czech Republic",1,1,1
"9471","Czech Republic",8,2,1
"9472","Czech Republic",-2,-2,-2
"9473","Czech Republic",2,1,1
"9474","Czech Republic",10,1,1
"9475","Czech Republic",4,4,4
"9476","Czech Republic",1,1,1
"9477","Czech Republic",1,1,1
"9478","Czech Republic",5,4,-1
"9479","Czech Republic",8,1,1
"9480","Czech Republic",5,3,1
"9481","Czech Republic",5,1,-1
"9482","Czech Republic",8,6,2
"9483","Czech Republic",1,5,5
"9484","Czech Republic",10,1,1
"9485","Czech Republic",-1,1,1
"9486","Czech Republic",7,1,8
"9487","Czech Republic",2,1,1
"9488","Czech Republic",5,2,2
"9489","Czech Republic",3,1,2
"9490","Czech Republic",1,4,4
"9491","Czech Republic",3,1,1
"9492","Czech Republic",4,3,8
"9493","Czech Republic",-1,6,-1
"9494","Czech Republic",10,4,9
"9495","Czech Republic",9,4,6
"9496","Czech Republic",2,2,1
"9497","Czech Republic",3,1,1
"9498","Czech Republic",7,4,3
"9499","Czech Republic",1,1,1
"9500","Czech Republic",8,6,5
"9501","Czech Republic",6,3,4
"9502","Czech Republic",5,6,2
"9503","Czech Republic",8,3,1
"9504","Czech Republic",4,3,3
"9505","Czech Republic",1,1,1
"9506","Czech Republic",1,1,1
"9507","Czech Republic",3,2,2
"9508","Czech Republic",9,2,1
"9509","Czech Republic",1,1,1
"9510","Czech Republic",4,3,1
"9511","Czech Republic",2,6,3
"9512","Czech Republic",4,4,4
"9513","Czech Republic",5,5,5
"9514","Czech Republic",1,1,1
"9515","Czech Republic",10,2,5
"9516","Czech Republic",3,5,4
"9517","Czech Republic",3,3,2
"9518","Czech Republic",5,3,4
"9519","Czech Republic",2,3,2
"9520","Czech Republic",7,3,1
"9521","Czech Republic",2,2,4
"9522","Czech Republic",1,1,1
"9523","Czech Republic",7,3,5
"9524","Czech Republic",6,4,1
"9525","Czech Republic",3,2,1
"9526","Czech Republic",1,1,1
"9527","Czech Republic",4,1,1
"9528","Czech Republic",9,7,5
"9529","Czech Republic",2,1,1
"9530","Czech Republic",1,1,1
"9531","Czech Republic",1,1,1
"9532","Czech Republic",3,4,8
"9533","Czech Republic",1,1,1
"9534","Czech Republic",4,3,1
"9535","Czech Republic",2,2,1
"9536","Czech Republic",10,7,4
"9537","Czech Republic",8,6,10
"9538","Czech Republic",1,1,1
"9539","Czech Republic",1,1,1
"9540","Czech Republic",2,2,2
"9541","Czech Republic",6,3,6
"9542","Czech Republic",1,1,1
"9543","Czech Republic",2,1,1
"9544","Czech Republic",5,1,1
"9545","Czech Republic",8,8,1
"9546","Czech Republic",3,2,2
"9547","Czech Republic",10,10,1
"9548","Czech Republic",4,2,2
"9549","Czech Republic",1,1,1
"9550","Czech Republic",2,1,1
"9551","Czech Republic",1,1,-1
"9552","Czech Republic",10,1,1
"9553","Georgia",8,8,9
"9554","Georgia",4,5,3
"9555","Georgia",8,5,3
"9556","Georgia",2,1,8
"9557","Georgia",8,9,9
"9558","Georgia",1,10,10
"9559","Georgia",3,4,6
"9560","Georgia",-1,-1,-1
"9561","Georgia",1,10,10
"9562","Georgia",1,6,6
"9563","Georgia",9,9,9
"9564","Georgia",7,6,7
"9565","Georgia",8,8,7
"9566","Georgia",4,3,4
"9567","Georgia",1,1,3
"9568","Georgia",4,-1,5
"9569","Georgia",5,1,3
"9570","Georgia",9,9,9
"9571","Georgia",10,10,10
"9572","Georgia",10,10,10
"9573","Georgia",7,5,7
"9574","Georgia",7,7,8
"9575","Georgia",5,5,7
"9576","Georgia",4,5,5
"9577","Georgia",7,9,8
"9578","Georgia",1,-1,5
"9579","Georgia",4,9,8
"9580","Georgia",10,5,10
"9581","Georgia",10,10,10
"9582","Georgia",5,-1,1
"9583","Georgia",3,5,2
"9584","Georgia",8,5,5
"9585","Georgia",5,6,6
"9586","Georgia",5,5,5
"9587","Georgia",9,8,8
"9588","Georgia",1,1,1
"9589","Georgia",10,9,9
"9590","Georgia",5,3,6
"9591","Georgia",10,10,5
"9592","Georgia",1,1,1
"9593","Georgia",1,1,1
"9594","Georgia",10,10,1
"9595","Georgia",7,1,1
"9596","Georgia",3,2,2
"9597","Georgia",1,1,1
"9598","Georgia",1,-1,5
"9599","Georgia",5,8,9
"9600","Georgia",5,1,6
"9601","Georgia",10,9,9
"9602","Georgia",5,6,9
"9603","Georgia",1,10,10
"9604","Georgia",10,10,10
"9605","Georgia",10,10,10
"9606","Georgia",10,10,10
"9607","Georgia",5,8,5
"9608","Georgia",10,10,10
"9609","Georgia",8,1,7
"9610","Georgia",5,10,10
"9611","Georgia",6,8,8
"9612","Georgia",5,3,7
"9613","Georgia",5,5,5
"9614","Georgia",4,7,2
"9615","Georgia",7,7,8
"9616","Georgia",3,2,3
"9617","Georgia",10,5,10
"9618","Georgia",10,10,10
"9619","Georgia",10,10,10
"9620","Georgia",1,4,1
"9621","Georgia",5,5,5
"9622","Georgia",9,5,3
"9623","Georgia",10,10,9
"9624","Georgia",3,2,4
"9625","Georgia",3,4,7
"9626","Georgia",5,3,5
"9627","Georgia",4,8,8
"9628","Georgia",-1,10,1
"9629","Georgia",6,2,2
"9630","Georgia",5,5,5
"9631","Georgia",1,10,10
"9632","Georgia",5,3,2
"9633","Georgia",3,3,3
"9634","Georgia",4,3,3
"9635","Georgia",1,1,1
"9636","Georgia",5,6,6
"9637","Georgia",4,2,7
"9638","Georgia",5,5,5
"9639","Georgia",5,6,2
"9640","Georgia",10,-1,6
"9641","Georgia",1,1,1
"9642","Georgia",1,1,10
"9643","Georgia",10,9,8
"9644","Georgia",10,10,10
"9645","Georgia",5,1,10
"9646","Georgia",2,8,2
"9647","Georgia",1,10,10
"9648","Georgia",1,1,1
"9649","Georgia",5,6,5
"9650","Georgia",10,10,10
"9651","Georgia",10,10,10
"9652","Georgia",5,1,5
"9653","Georgia",5,-1,-1
"9654","Georgia",4,5,6
"9655","Georgia",3,2,2
"9656","Georgia",1,-1,1
"9657","Georgia",1,1,-1
"9658","Georgia",1,1,5
"9659","Georgia",4,4,6
"9660","Georgia",8,6,7
"9661","Georgia",-1,-1,-1
"9662","Georgia",5,5,5
"9663","Georgia",10,7,9
"9664","Georgia",8,1,5
"9665","Georgia",5,6,6
"9666","Georgia",1,5,6
"9667","Georgia",1,-1,-1
"9668","Georgia",6,2,5
"9669","Georgia",5,5,5
"9670","Georgia",8,5,5
"9671","Georgia",8,8,9
"9672","Georgia",9,10,9
"9673","Georgia",8,10,10
"9674","Georgia",5,8,6
"9675","Georgia",3,3,5
"9676","Georgia",2,2,-1
"9677","Georgia",4,8,5
"9678","Georgia",5,4,8
"9679","Georgia",4,5,3
"9680","Georgia",7,8,8
"9681","Georgia",5,5,5
"9682","Georgia",10,9,10
"9683","Georgia",7,8,8
"9684","Georgia",-1,-1,-1
"9685","Georgia",9,9,8
"9686","Georgia",3,1,5
"9687","Georgia",3,6,8
"9688","Georgia",5,7,6
"9689","Georgia",1,1,2
"9690","Georgia",1,6,4
"9691","Georgia",5,-2,4
"9692","Georgia",4,-1,-1
"9693","Georgia",-1,-1,-1
"9694","Georgia",5,5,8
"9695","Georgia",5,5,5
"9696","Georgia",5,7,10
"9697","Georgia",2,2,4
"9698","Georgia",5,-1,5
"9699","Georgia",-1,5,2
"9700","Georgia",2,2,2
"9701","Georgia",4,10,7
"9702","Georgia",3,2,2
"9703","Georgia",2,5,5
"9704","Georgia",7,7,7
"9705","Georgia",5,7,9
"9706","Georgia",1,1,1
"9707","Georgia",7,8,8
"9708","Georgia",3,8,8
"9709","Georgia",5,4,6
"9710","Georgia",4,-1,7
"9711","Georgia",10,10,10
"9712","Georgia",10,10,10
"9713","Georgia",1,1,1
"9714","Georgia",5,1,5
"9715","Georgia",10,3,8
"9716","Georgia",1,-1,-1
"9717","Georgia",-1,1,1
"9718","Georgia",8,5,8
"9719","Georgia",4,4,4
"9720","Georgia",3,9,8
"9721","Georgia",8,7,7
"9722","Georgia",5,5,5
"9723","Georgia",1,1,5
"9724","Georgia",5,5,4
"9725","Georgia",2,6,8
"9726","Georgia",5,5,6
"9727","Georgia",5,4,3
"9728","Georgia",5,6,6
"9729","Georgia",3,8,9
"9730","Georgia",2,3,3
"9731","Georgia",8,-1,7
"9732","Georgia",5,3,7
"9733","Georgia",5,4,4
"9734","Georgia",-1,6,6
"9735","Georgia",5,-1,6
"9736","Georgia",5,-1,-1
"9737","Georgia",8,7,7
"9738","Georgia",5,5,9
"9739","Georgia",5,5,5
"9740","Georgia",5,10,10
"9741","Georgia",5,4,4
"9742","Georgia",-1,-1,-1
"9743","Georgia",9,5,5
"9744","Georgia",4,9,9
"9745","Georgia",1,2,2
"9746","Georgia",9,7,6
"9747","Georgia",5,5,5
"9748","Georgia",10,10,10
"9749","Georgia",9,10,10
"9750","Georgia",5,6,6
"9751","Georgia",5,5,5
"9752","Georgia",5,4,4
"9753","Georgia",5,5,5
"9754","Georgia",9,7,7
"9755","Georgia",5,5,5
"9756","Georgia",9,8,8
"9757","Georgia",3,-1,8
"9758","Georgia",1,10,10
"9759","Georgia",1,5,10
"9760","Georgia",-1,9,9
"9761","Georgia",5,5,5
"9762","Georgia",8,8,9
"9763","Georgia",-1,-1,-1
"9764","Georgia",5,5,10
"9765","Georgia",4,10,10
"9766","Georgia",10,10,10
"9767","Georgia",1,10,10
"9768","Georgia",-1,9,10
"9769","Georgia",2,-1,2
"9770","Georgia",3,3,5
"9771","Georgia",-1,-1,-1
"9772","Georgia",1,1,2
"9773","Georgia",2,-1,-1
"9774","Georgia",3,3,2
"9775","Georgia",10,4,-1
"9776","Georgia",5,2,6
"9777","Georgia",9,-1,8
"9778","Georgia",4,7,7
"9779","Georgia",5,5,6
"9780","Georgia",7,-1,-1
"9781","Georgia",10,10,10
"9782","Georgia",5,5,5
"9783","Georgia",8,9,9
"9784","Georgia",4,7,5
"9785","Georgia",4,3,2
"9786","Georgia",4,9,4
"9787","Georgia",1,5,5
"9788","Georgia",3,5,7
"9789","Georgia",4,4,6
"9790","Georgia",3,3,3
"9791","Georgia",2,8,3
"9792","Georgia",7,8,7
"9793","Georgia",1,9,9
"9794","Georgia",3,9,3
"9795","Georgia",8,2,2
"9796","Georgia",2,1,7
"9797","Georgia",9,8,8
"9798","Georgia",4,7,4
"9799","Georgia",8,8,9
"9800","Georgia",2,9,3
"9801","Georgia",-1,-1,-1
"9802","Georgia",7,2,3
"9803","Georgia",3,-1,-1
"9804","Georgia",1,8,8
"9805","Georgia",7,7,7
"9806","Georgia",1,1,1
"9807","Georgia",1,10,-1
"9808","Georgia",3,-1,-1
"9809","Georgia",5,7,8
"9810","Georgia",4,4,7
"9811","Georgia",1,7,1
"9812","Georgia",4,10,10
"9813","Georgia",1,5,1
"9814","Georgia",7,10,10
"9815","Georgia",5,10,10
"9816","Georgia",8,7,7
"9817","Georgia",1,10,10
"9818","Georgia",6,1,1
"9819","Georgia",3,3,3
"9820","Georgia",4,6,7
"9821","Georgia",1,5,5
"9822","Georgia",10,10,9
"9823","Georgia",10,10,7
"9824","Georgia",5,8,2
"9825","Georgia",1,5,5
"9826","Georgia",3,3,2
"9827","Georgia",1,10,10
"9828","Georgia",1,7,6
"9829","Georgia",1,2,1
"9830","Georgia",1,6,6
"9831","Georgia",1,6,6
"9832","Georgia",1,1,1
"9833","Georgia",1,3,1
"9834","Georgia",6,7,5
"9835","Georgia",1,6,10
"9836","Georgia",10,10,10
"9837","Georgia",4,2,5
"9838","Georgia",2,3,5
"9839","Georgia",6,8,8
"9840","Georgia",6,8,8
"9841","Georgia",7,1,10
"9842","Georgia",3,3,8
"9843","Georgia",2,3,3
"9844","Georgia",2,2,2
"9845","Georgia",4,8,6
"9846","Georgia",3,8,5
"9847","Georgia",4,1,1
"9848","Georgia",4,7,8
"9849","Georgia",3,4,7
"9850","Georgia",9,4,8
"9851","Georgia",3,7,7
"9852","Georgia",1,1,2
"9853","Georgia",7,3,3
"9854","Georgia",10,10,10
"9855","Georgia",7,10,4
"9856","Georgia",3,3,3
"9857","Georgia",6,7,7
"9858","Georgia",1,9,10
"9859","Georgia",7,9,8
"9860","Georgia",10,10,10
"9861","Georgia",7,1,7
"9862","Georgia",10,9,9
"9863","Georgia",1,1,1
"9864","Georgia",1,3,4
"9865","Georgia",8,8,9
"9866","Georgia",1,1,5
"9867","Georgia",9,8,8
"9868","Georgia",8,-1,-1
"9869","Georgia",8,7,8
"9870","Georgia",8,8,9
"9871","Georgia",1,1,10
"9872","Georgia",4,-1,4
"9873","Georgia",8,2,2
"9874","Georgia",1,1,1
"9875","Georgia",1,1,5
"9876","Georgia",-1,9,-1
"9877","Georgia",4,2,7
"9878","Georgia",4,5,5
"9879","Georgia",1,-1,-1
"9880","Georgia",5,7,8
"9881","Georgia",10,1,7
"9882","Georgia",5,5,5
"9883","Georgia",10,8,8
"9884","Georgia",10,10,10
"9885","Georgia",2,2,3
"9886","Georgia",10,10,9
"9887","Georgia",5,8,5
"9888","Georgia",2,2,2
"9889","Georgia",7,1,2
"9890","Georgia",3,10,9
"9891","Georgia",-1,-1,-1
"9892","Georgia",4,10,-1
"9893","Georgia",2,4,2
"9894","Georgia",2,2,8
"9895","Georgia",2,-1,-1
"9896","Georgia",1,-1,1
"9897","Georgia",6,4,5
"9898","Georgia",3,3,-1
"9899","Georgia",6,7,6
"9900","Georgia",-1,-1,-1
"9901","Georgia",9,9,9
"9902","Georgia",9,9,8
"9903","Georgia",7,10,10
"9904","Georgia",1,10,8
"9905","Georgia",1,5,7
"9906","Georgia",2,1,1
"9907","Georgia",1,5,6
"9908","Georgia",5,5,5
"9909","Georgia",10,8,7
"9910","Georgia",8,7,4
"9911","Georgia",7,8,9
"9912","Georgia",10,10,5
"9913","Georgia",10,5,5
"9914","Georgia",1,-1,-1
"9915","Georgia",7,7,10
"9916","Georgia",4,7,7
"9917","Georgia",7,8,8
"9918","Georgia",1,1,1
"9919","Georgia",1,2,2
"9920","Georgia",5,7,7
"9921","Georgia",7,2,2
"9922","Georgia",3,2,5
"9923","Georgia",5,3,7
"9924","Georgia",9,5,6
"9925","Georgia",5,3,8
"9926","Georgia",1,-1,-1
"9927","Georgia",5,2,5
"9928","Georgia",4,5,6
"9929","Georgia",5,5,-1
"9930","Georgia",3,3,3
"9931","Georgia",-1,10,8
"9932","Georgia",10,7,2
"9933","Georgia",4,4,4
"9934","Georgia",3,4,1
"9935","Georgia",8,-1,8
"9936","Georgia",4,7,4
"9937","Georgia",2,6,9
"9938","Georgia",4,-1,-1
"9939","Georgia",2,2,2
"9940","Georgia",3,9,8
"9941","Georgia",1,10,-1
"9942","Georgia",3,8,8
"9943","Georgia",3,-1,-1
"9944","Georgia",3,3,7
"9945","Georgia",8,8,9
"9946","Georgia",-1,-1,1
"9947","Georgia",4,7,5
"9948","Georgia",3,-1,-1
"9949","Georgia",3,6,7
"9950","Georgia",8,8,8
"9951","Georgia",3,-1,4
"9952","Georgia",8,8,7
"9953","Georgia",3,2,3
"9954","Georgia",8,3,3
"9955","Georgia",2,1,2
"9956","Georgia",5,5,5
"9957","Georgia",8,8,8
"9958","Georgia",4,2,3
"9959","Georgia",5,5,5
"9960","Georgia",5,10,10
"9961","Georgia",5,5,5
"9962","Georgia",5,5,5
"9963","Georgia",-1,-1,2
"9964","Georgia",5,5,5
"9965","Georgia",4,-1,-1
"9966","Georgia",-1,5,7
"9967","Georgia",1,5,-1
